uri,primary_name_display,replaced
http://dx.doi.org/10.13039/501100018566,"Special Fund for Henan Agriculture Research System",
http://dx.doi.org/10.13039/501100018567,"Special Fund for Scientific Innovation Strategy-Construction of High-level Academy of Agriculture Science",
http://dx.doi.org/10.13039/501100012507,"Special Fund of Chongqing Key Laboratory",
http://dx.doi.org/10.13039/501100017287,"Special Funds for the Basic Research and Development Program in the Central Non-profit Research Institutesof China",
http://dx.doi.org/10.13039/100002348,"Special Hope Foundation",
http://dx.doi.org/10.13039/100010515,"Special Interest Group on Computer Science Education",
http://dx.doi.org/10.13039/100001346,"Special Olympics",
http://dx.doi.org/10.13039/100016098,"Special Project for Marine Economy Development of Guangdong Province",
http://dx.doi.org/10.13039/501100015956,"Special Project for Research and Development in Key areas of Guangdong Province",
http://dx.doi.org/10.13039/501100018570,"Special Project of Central Government for Local Science and Technology Development of Hubei Province",
http://dx.doi.org/10.13039/501100018591,"Special Project of Cultivation and Development of Innovation Base",
http://dx.doi.org/10.13039/501100018633,"Special Research Project of Chinese Civil Aircraft",
http://dx.doi.org/10.13039/501100016082,"Special funds of Guangdong Province for Promoting Economic Development",
http://dx.doi.org/10.13039/501100013286,"Specialized Research Fund for the Doctoral Program of Higher Education of China",
http://dx.doi.org/10.13039/501100012281,"Specialized Research Fund for the Technology Innovation of Foshan City",
http://dx.doi.org/10.13039/501100018571,"Specific Research Project of Guangxi for Research Bases and Talents",
http://dx.doi.org/10.13039/100001347,"Spectrum Health Foundation",
http://dx.doi.org/10.13039/100006399,"Spectrum Pharmaceuticals",
http://dx.doi.org/10.13039/501100000944,"Speech Pathology Australia",
http://dx.doi.org/10.13039/100013800,"Speech-Language and Audiology Canada",
http://dx.doi.org/10.13039/100001348,"Spencer Foundation",
http://dx.doi.org/10.13039/501100008944,"Spendenstiftung Bank Vontobel",
http://dx.doi.org/10.13039/100017284,"Spent Fuel and Waste Disposition",
http://dx.doi.org/10.13039/501100018868,"Sphingotec GmbH",
http://dx.doi.org/10.13039/100014353,"Sphinx Organization",
http://dx.doi.org/10.13039/501100017502,"Spices Board India",
http://dx.doi.org/10.13039/100017806,"Spier Family Foundation",
http://dx.doi.org/10.13039/100006060,"Spina Bifida Association",
http://dx.doi.org/10.13039/100000894,"Spinal Muscular Atrophy Foundation",
http://dx.doi.org/10.13039/501100008168,"Spinal Muscular Atrophy Trust",R
http://dx.doi.org/10.13039/100015398,"Spinal Muscular Atrophy UK",
http://dx.doi.org/10.13039/501100007922,"Spinal Research",
http://dx.doi.org/10.13039/501100001240,"SpinalCure Australia",
http://dx.doi.org/10.13039/100004152,"Spine Education and Research Institute",
http://dx.doi.org/10.13039/100010973,"Spine Foundation",
http://dx.doi.org/10.13039/100018794,"Spins and Heat in Nanoscale Electronic Systems, University of California, Riverside",
http://dx.doi.org/10.13039/100007122,"Spirit AeroSystems",
http://dx.doi.org/10.13039/100004787,"Spirit Mountain Community Fund",
http://dx.doi.org/10.13039/501100014103,"Spoedeisende Geneeskunde Onderzoeksfonds",
http://dx.doi.org/10.13039/100012495,"Spondylitis Association of America",
http://dx.doi.org/10.13039/501100013233,"Sponsored Research and Industrial Consultancy",
http://dx.doi.org/10.13039/501100002651,"Sponsoring Consortium for Open Access Publishing in Particle Physics",
http://dx.doi.org/10.13039/501100014029,"Sport Australia",
http://dx.doi.org/10.13039/100004154,"Sport Foundation",
http://dx.doi.org/10.13039/100015319,"Sport Ireland Institute",
http://dx.doi.org/10.13039/501100008928,"Sport and Recreation Victoria",
http://dx.doi.org/10.13039/100010245,"Sports Health and Performance Institute, Ohio State University",
http://dx.doi.org/10.13039/100009986,"Sports Medicine Australia Research Foundation",
http://dx.doi.org/10.13039/100009597,"Springbroad Foundation",
http://dx.doi.org/10.13039/100001869,"Springfield Foundation",
http://dx.doi.org/10.13039/100004730,"Sprint",
http://dx.doi.org/10.13039/100018969,"Sree Chitra Tirunal Institute for Medical Sciences and Technology",
http://dx.doi.org/10.13039/501100004531,"Sri Krishna College of Engineering and Technology",
http://dx.doi.org/10.13039/501100007401,"Sri Ramachandra University",
http://dx.doi.org/10.13039/501100008125,"Sri Venkateswara University",
http://dx.doi.org/10.13039/100009570,"Srinakharinwirot University",R
http://dx.doi.org/10.13039/501100007280,"Srinakharinwirot University",
http://dx.doi.org/10.13039/100012507,"St George and Sutherland Medical Research Foundation",
http://dx.doi.org/10.13039/501100015092,"St George's University Hospitals NHS Foundation Trust",
http://dx.doi.org/10.13039/100012523,"St John of God Health Care",
http://dx.doi.org/10.13039/501100009491,"St Mark's Hospital Foundation",
http://dx.doi.org/10.13039/100010017,"St Mary's University",
http://dx.doi.org/10.13039/501100000388,"St Peter’s Trust for Kidney Bladder and Prostate Research",
http://dx.doi.org/10.13039/501100016041,"St Vincents Anaesthesia Foundation",
http://dx.doi.org/10.13039/100002349,"St. Agnes Foundation",
http://dx.doi.org/10.13039/100010359,"St. Anne’s College, University of Oxford",
http://dx.doi.org/10.13039/100006703,"St. Anthony 1907 Foundation",
http://dx.doi.org/10.13039/501100004854,"St. Antonius Ziekenhuis",
http://dx.doi.org/10.13039/501100000718,"St. Antony's College, University of Oxford",
http://dx.doi.org/10.13039/100006058,"St. Baldrick's Foundation",
http://dx.doi.org/10.13039/100010936,"St. Bonaventure University",
http://dx.doi.org/10.13039/100010361,"St. Catherine's College, University of Oxford",
http://dx.doi.org/10.13039/100012796,"St. Cloud State University",
http://dx.doi.org/10.13039/100010360,"St. Cross College, University of Oxford",
http://dx.doi.org/10.13039/100010388,"St. David's Medical Foundation",
http://dx.doi.org/10.13039/100010362,"St. Edmund Hall, University of Oxford",
http://dx.doi.org/10.13039/501100005705,"St. Edmund’s College, University of Cambridge",
http://dx.doi.org/10.13039/100011797,"St. Francis Xavier University",
http://dx.doi.org/10.13039/501100004337,"St. George's, University of London",
http://dx.doi.org/10.13039/501100018649,"St. George’s University",
http://dx.doi.org/10.13039/100010365,"St. Hilda's College, University of Oxford",
http://dx.doi.org/10.13039/100010363,"St. Hugh's College, University of Oxford",
http://dx.doi.org/10.13039/100001871,"St. Joe Community Foundation",
http://dx.doi.org/10.13039/100012522,"St. John Hospital and Medical Center",
http://dx.doi.org/10.13039/501100000719,"St. John's College, University of Oxford",
http://dx.doi.org/10.13039/100010937,"St. John's University",
http://dx.doi.org/10.13039/100002351,"St. Joseph Health Ministries",
http://dx.doi.org/10.13039/100007737,"St. Jude Children's Research Hospital",
http://dx.doi.org/10.13039/100006279,"St. Jude Medical",
http://dx.doi.org/10.13039/100000895,"St. Jude Medical Foundation",
http://dx.doi.org/10.13039/100009970,"St. Lawrence University",
http://dx.doi.org/10.13039/100008765,"St. Louis American Parkinson Disease Association",
http://dx.doi.org/10.13039/100018235,"St. Louis Children's Hospital",
http://dx.doi.org/10.13039/100001872,"St. Luke's Health Initiatives",
http://dx.doi.org/10.13039/100015992,"St. Luke's Institute of Cancer Research",
http://dx.doi.org/10.13039/501100013261,"St. Luke's Life Science Institute, St. Luke’s International Hospital",
http://dx.doi.org/10.13039/100015494,"St. Mary's Research Centre",
http://dx.doi.org/10.13039/100003426,"St. Marys Community Foundation",
http://dx.doi.org/10.13039/100015150,"St. Michael's Hospital Foundation",
http://dx.doi.org/10.13039/100014608,"St. Michael’s Hospital Foundation",
http://dx.doi.org/10.13039/100012849,"St. Norbert College",
http://dx.doi.org/10.13039/100013078,"St. Olaf College",
http://dx.doi.org/10.13039/501100011769,"St. Olavs Hospital Universitetssykehuset i Trondheim",
http://dx.doi.org/10.13039/100010658,"St. Paul's Foundation",
http://dx.doi.org/10.13039/501100015660,"St. Petersburg Department of Steklov Mathematical Institute of Russian Academy of Sciences",
http://dx.doi.org/10.13039/100010366,"St. Peter’s College, University of Oxford",
http://dx.doi.org/10.13039/501100018801,"St. Pölten University of Applied Sciences",
http://dx.doi.org/10.13039/100012972,"St. Thomas University",
http://dx.doi.org/10.13039/100012187,"St. Vincent's Clinic Foundation",
http://dx.doi.org/10.13039/100014569,"St. Vincent’s Prostate Cancer Centre",
http://dx.doi.org/10.13039/501100007352,"Staatssekretariat für Bildung, Forschung und Innovation",
http://dx.doi.org/10.13039/100015859,"Staatssekretariat für Migration",
http://dx.doi.org/10.13039/501100005295,"Staedtler Stiftung",
http://dx.doi.org/10.13039/100014656,"Staff and Educational Development Association",
http://dx.doi.org/10.13039/100010020,"Staffordshire University",
http://dx.doi.org/10.13039/501100020993,"Stamford University Bangladesh",
http://dx.doi.org/10.13039/501100020265,"Stan Perron Charitable Foundation",
http://dx.doi.org/10.13039/100009730,"Stand Up To Cancer",
http://dx.doi.org/10.13039/100015151,"Stand Up To Cancer Canada",
http://dx.doi.org/10.13039/100016921,"Standard Research Institute",
http://dx.doi.org/10.13039/501100019738,"Standing Committee on Language Education and Research",
http://dx.doi.org/10.13039/501100011035,"Standortagentur Tirol",
http://dx.doi.org/10.13039/100015707,"Stanford Artificial Intelligence Lab-Toyota Center For AI Research",
http://dx.doi.org/10.13039/100011098,"Stanford Bio-X",
http://dx.doi.org/10.13039/100014497,"Stanford Byers Center for Biodesign",
http://dx.doi.org/10.13039/100014549,"Stanford Cancer Institute",
http://dx.doi.org/10.13039/100006382,"Stanford Center on Longevity",
http://dx.doi.org/10.13039/100014500,"Stanford Center on Philanthropy and Civil Society",
http://dx.doi.org/10.13039/100013120,"Stanford Center on the Demography and Economics of Health and Aging, Stanford University",
http://dx.doi.org/10.13039/100014499,"Stanford Diabetes Research Center",
http://dx.doi.org/10.13039/100010865,"Stanford Engineering",
http://dx.doi.org/10.13039/100016828,"Stanford Genome Technology Center",
http://dx.doi.org/10.13039/100010866,"Stanford Graduate School of Business",
http://dx.doi.org/10.13039/100010863,"Stanford Graduate School of Education",
http://dx.doi.org/10.13039/100006057,"Stanford Humanities Center, Stanford University",
http://dx.doi.org/10.13039/100015607,"Stanford Institute for Economic Policy Research",
http://dx.doi.org/10.13039/100014374,"Stanford Institute for Research in the Social Sciences",
http://dx.doi.org/10.13039/100010867,"Stanford Law School",
http://dx.doi.org/10.13039/100015521,"Stanford Maternal and Child Health Research Institute",
http://dx.doi.org/10.13039/100010870,"Stanford Precourt Institute for Energy",
http://dx.doi.org/10.13039/100010864,"Stanford School of Earth, Energy and Environmental Sciences",
http://dx.doi.org/10.13039/100015269,"Stanford SystemX Alliance",
http://dx.doi.org/10.13039/100005492,"Stanford University",
http://dx.doi.org/10.13039/100014496,"Stanford University Center for Innovation in Global Health",
http://dx.doi.org/10.13039/100010869,"Stanford Woods Institute for the Environment",
http://dx.doi.org/10.13039/100013113,"Stanley Center for Psychiatric Research, Broad Institute",
http://dx.doi.org/10.13039/100012224,"Stanley Foundation",
http://dx.doi.org/10.13039/100007123,"Stanley Medical Research Institute",
http://dx.doi.org/10.13039/100013682,"Stanley Neurovirology Laboratory, Johns Hopkins University",
http://dx.doi.org/10.13039/100002340,"Stanley Smith Horticultural Trust",
http://dx.doi.org/10.13039/501100004339,"Stanley Thomas Johnson Stiftung",
http://dx.doi.org/10.13039/100015592,"Stanton Foundation",
http://dx.doi.org/10.13039/501100005312,"Stanvac-Superon Group",
http://dx.doi.org/10.13039/501100000720,"Stapledon Memorial Trust",
http://dx.doi.org/10.13039/100004788,"Staples",
http://dx.doi.org/10.13039/100014002,"Staples Trust",
http://dx.doi.org/10.13039/100012185,"Star Scientific Foundation",
http://dx.doi.org/10.13039/100005149,"Starbucks Coffee",
http://dx.doi.org/10.13039/100001349,"Stark Community Foundation",
http://dx.doi.org/10.13039/100001873,"Starkey Hearing Foundation",
http://dx.doi.org/10.13039/501100004475,"Starmed",
http://dx.doi.org/10.13039/100009784,"Starr Foundation",
http://dx.doi.org/10.13039/100009386,"Stars Foundation",
http://dx.doi.org/10.13039/100014209,"Starseed Foundation",
http://dx.doi.org/10.13039/501100019168,"Starship Foundation",
http://dx.doi.org/10.13039/100018477,"Startup Foundation",
http://dx.doi.org/10.13039/501100015636,"Startup Foundation for Doctors of Liaoning Province",
http://dx.doi.org/10.13039/501100012602,"Startup Foundation for Hundred-Talent Program of Zhejiang University",
http://dx.doi.org/10.13039/501100013156,"Startup Foundation for Introducing Talent of Nanjing University of Information Science and Technology",
http://dx.doi.org/10.13039/501100013157,"Startup Project for High-level Talents of Guizhou Institute of Technology",
http://dx.doi.org/10.13039/501100012603,"Startup Research Fund of Zhengzhou University",
http://dx.doi.org/10.13039/501100010878,"State Administration for Science, Technology and Industry for National Defense",
http://dx.doi.org/10.13039/501100010557,"State Administration of Cultural Heritage",
